,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2140,FDO08,OUT027,4504.92199871
2141,FDU14,OUT013,4433.32632454
2142,FDD22,OUT027,3023.73965623
2143,FDM27,OUT017,2594.03896128
2144,FDL02,OUT027,2774.51059404
2145,NCA17,OUT035,2530.55268878
2146,FDE38,OUT019,404.792076409
2147,NCG07,OUT049,3244.05851564
2148,DRC27,OUT013,4405.38901266
2149,FDA27,OUT035,4136.8033357
2150,FDW40,OUT045,2226.38115609
2151,DRI11,OUT013,1945.81903198
2152,FDN50,OUT046,1484.67507675
2153,FDR12,OUT046,2897.84988067
2154,FDT34,OUT027,2766.70788407
2155,FDW11,OUT035,966.914760824
2156,NCO30,OUT027,5089.91659515
2157,FDZ34,OUT017,3281.56632979
2158,FDU45,OUT017,1864.98531852
2159,NCD42,OUT035,634.315719097
2160,FDX25,OUT045,2951.80996867
2161,NCR29,OUT046,899.205096305
2162,FDX43,OUT019,412.040503511
2163,FDB04,OUT010,219.007240977
2164,FDR49,OUT027,1398.38543487
2165,FDS39,OUT018,1946.29828276
2166,FDW58,OUT045,1652.76948389
2167,FDG22,OUT019,157.326386489
2168,FDG31,OUT017,972.153302321
2169,NCV53,OUT027,6092.51781421
2170,DRJ37,OUT035,2493.80326531
2171,FDV07,OUT035,1735.52758073
2172,FDW52,OUT018,2459.5474345
2173,FDT15,OUT045,3071.82530247
2174,FDD02,OUT018,1691.94846365
2175,FDM16,OUT035,1211.52832787
2176,NCE55,OUT046,2775.01398356
2177,FDB57,OUT018,3253.01255985
2178,FDQ04,OUT013,684.742382753
2179,FDQ47,OUT019,144.223070884
2180,FDY14,OUT019,520.748521145
2181,DRK37,OUT017,3154.83671162
2182,FDO25,OUT017,3683.68109599
2183,FDL57,OUT046,3960.86748862
2184,NCK29,OUT018,1739.73194352
2185,FDK46,OUT027,6037.53987622
2186,NCB43,OUT010,467.652680424
2187,DRE01,OUT027,6033.61617113
2188,FDC46,OUT018,2679.94842263
2189,FDQ23,OUT045,1663.2387495
2190,FDX38,OUT049,782.139341625
2191,FDG60,OUT018,3414.28182902
2192,FDW55,OUT017,4122.90701137
2193,FDP39,OUT013,759.549582102
2194,FDB20,OUT018,1189.52063508
2195,FDV21,OUT017,2108.04107187
2196,FDZ02,OUT013,1548.98431048
2197,FDP19,OUT027,3480.7830614
2198,FDA38,OUT035,4149.75082427
2199,FDH22,OUT045,2017.50986578
2200,DRM11,OUT045,3965.14275943
2201,FDO12,OUT027,5218.62772145
2202,FDT14,OUT049,2038.00473811
2203,FDW34,OUT010,559.918023614
2204,FDG04,OUT027,5090.56530392
2205,FDW59,OUT018,1230.8419668
2206,FDR33,OUT018,1530.51189059
2207,FDP32,OUT013,2096.6283908
2208,FDL13,OUT027,6026.84814301
2209,FDD22,OUT013,1909.35418156
2210,FDV40,OUT027,1999.32082493
2211,NCD55,OUT046,689.347273102
2212,FDQ20,OUT010,148.121902249
2213,FDD28,OUT045,928.981944796
2214,FDC39,OUT045,3463.5100833
2215,NCR17,OUT049,2004.07171588
2216,DRO35,OUT018,1605.61881454
2217,FDF40,OUT049,4235.11995639
2218,FDR31,OUT018,2105.37200674
2219,NCQ41,OUT017,3216.57767154
2220,FDP38,OUT046,802.359509307
2221,NCU54,OUT027,5324.88718846
2222,FDG22,OUT018,585.380087736
2223,DRK59,OUT013,4115.7503072
2224,FDC37,OUT046,1715.10162297
2225,NCO42,OUT013,2541.63444215
2226,NCT42,OUT017,2459.08294709
2227,FDX27,OUT035,1448.96801814
2228,FDV40,OUT018,1054.32152209
2229,FDT45,OUT027,1684.59033788
2230,FDS47,OUT019,236.798792025
2231,FDR45,OUT035,4028.3330426
2232,FDB03,OUT045,3860.34316879
2233,FDO49,OUT035,842.456152055
2234,FDU60,OUT027,4591.50835749
2235,FDB26,OUT018,705.009865764
2236,FDB46,OUT017,3826.47668646
2237,FDQ37,OUT019,491.512897524
2238,FDN03,OUT017,4030.08334115
2239,NCX30,OUT045,3818.50535787
2240,FDK32,OUT019,382.738843258
2241,DRM47,OUT013,3131.06607768
2242,NCO02,OUT046,1060.12491303
2243,FDP04,OUT013,930.516018874
2244,NCO43,OUT049,1644.57770491
2245,FDD59,OUT013,1364.20625746
2246,FDQ10,OUT017,2913.36059051
2247,FDW45,OUT035,2573.54345185
2248,NCK30,OUT049,4208.25331367
2249,FDU31,OUT018,3211.0026842
2250,NCQ17,OUT019,374.187310812
2251,FDN01,OUT017,2821.0560854
2252,FDZ19,OUT049,2956.02026629
2253,DRG37,OUT017,2607.06795203
2254,FDE32,OUT045,636.803968007
2255,FDO34,OUT049,2918.12702122
2256,FDM04,OUT019,162.531160411
2257,FDZ25,OUT049,2971.57208588
2258,FDU08,OUT049,1600.81669067
2259,NCW30,OUT045,3872.11432768
2260,NCM18,OUT013,848.539797941
2261,FDS22,OUT035,692.453687572
2262,NCH18,OUT017,4049.14141517
2263,FDC23,OUT013,3081.27536934
2264,FDY46,OUT013,3150.46144754
2265,NCU06,OUT046,3635.23299142
2266,FDX57,OUT045,1572.78882845
2267,FDX36,OUT027,5782.03317945
2268,FDL16,OUT045,759.80175921
2269,FDT16,OUT010,566.527950726
2270,FDN16,OUT018,1447.69954581
2271,FDC03,OUT046,3224.87770434
2272,DRF60,OUT013,4228.38159856
2273,FDS27,OUT027,5160.64270805
2274,FDP33,OUT010,546.939459163
2275,FDJ36,OUT018,1444.54758037
2276,NCR42,OUT013,608.574983106
2277,FDV14,OUT017,1332.07876522
2278,NCP42,OUT035,3100.79945175
2279,FDB50,OUT027,2279.95104301
2280,NCC30,OUT027,4858.23573644
2281,FDA23,OUT018,1474.98148348
2282,FDW16,OUT017,1424.26139117
2283,FDQ52,OUT010,555.746134344
2284,FDB58,OUT049,2346.27824364
2285,NCP29,OUT049,922.550225235
2286,NCM05,OUT045,3955.94403629
2287,FDO25,OUT013,3389.2922867
2288,NCM54,OUT046,2141.47597854
2289,NCL54,OUT046,2947.35523625
2290,FDL39,OUT010,469.622693396
2291,FDF53,OUT018,2676.71722979
2292,NCQ42,OUT035,2109.20162722
2293,FDF58,OUT013,886.281865103
2294,FDZ04,OUT035,1002.55086651
2295,FDE26,OUT019,345.598010392
2296,FDS60,OUT017,2959.92633134
2297,FDV58,OUT017,3106.29235749
2298,FDM04,OUT045,831.488538498
2299,FDE08,OUT035,2486.3664863
2300,NCB43,OUT049,3130.32374899
2301,FDU11,OUT010,285.432938518
2302,FDF22,OUT019,484.863274766
2303,FDE24,OUT013,2352.31127115
2304,DRJ49,OUT046,2096.03481461
2305,NCQ53,OUT035,3957.08189026
2306,NCL41,OUT013,614.350877404
2307,FDR22,OUT013,1822.77836424
2308,FDH04,OUT035,1442.60800117
2309,DRH15,OUT045,729.467795156
2310,FDY40,OUT049,767.08196092
2311,NCI17,OUT035,1605.01635395
2312,NCC18,OUT013,2876.66615004
2313,FDY28,OUT027,5303.03010963
2314,FDB45,OUT027,2760.98728795
2315,NCL30,OUT018,1798.82728604
2316,FDM10,OUT017,3829.37275562
2317,FDH22,OUT027,3435.18341501
2318,NCZ53,OUT017,3182.60072233
2319,NCI18,OUT013,3725.80415053
2320,FDH14,OUT027,3824.55852165
2321,FDR36,OUT027,1374.46951078
2322,FDW01,OUT045,2482.58063078
2323,FDK02,OUT027,3136.22868531
2324,FDJ02,OUT018,2144.98233595
2325,FDU55,OUT013,4424.942422
2326,NCV18,OUT027,2354.3864057
2327,FDH14,OUT018,1922.58211791
2328,FDZ37,OUT045,1384.81195136
2329,FDX49,OUT049,3832.27509468
2330,NCD43,OUT046,1710.9192143
2331,FDZ07,OUT013,857.078252017
2332,FDK43,OUT035,2054.74628503
2333,FDR32,OUT018,3357.06330467
2334,FDT39,OUT013,2521.94774621
2335,NCV54,OUT017,2086.47264891
2336,FDF38,OUT018,623.717445886
2337,FDV60,OUT046,3112.16083627
2338,FDH44,OUT027,4009.72726937
2339,FDS21,OUT046,937.220454311
2340,NCL41,OUT045,628.461206082
2341,FDM46,OUT017,1526.46723917
2342,FDU27,OUT045,788.859777531
2343,NCJ54,OUT017,3928.2933858
2344,DRG51,OUT018,2452.17994525
2345,NCA29,OUT019,408.390512258
2346,FDR47,OUT045,3053.70559588
2347,NCL19,OUT027,3821.43217158
2348,DRG01,OUT049,1164.86222539
2349,FDG10,OUT046,906.5910676
2350,NCV05,OUT049,2490.93828219
2351,NCH18,OUT019,506.455122436
2352,FDV14,OUT018,1231.75939103
2353,DRJ23,OUT035,3029.22816594
2354,DRJ11,OUT046,3153.07792715
2355,FDZ03,OUT017,3180.55927996
2356,FDI27,OUT010,141.951214677
2357,FDJ14,OUT018,1224.40282845
2358,FDU32,OUT017,2072.718889
2359,FDD47,OUT027,4558.4414007
2360,DRF36,OUT035,3008.21207809
2361,FDM21,OUT046,3959.21857851
2362,FDV10,OUT018,638.827833002
2363,FDH60,OUT018,2899.21969497
2364,FDX47,OUT010,386.120900789
2365,FDT19,OUT019,433.430481716
2366,FDO11,OUT045,4066.77703216
2367,FDH24,OUT027,4242.72509681
2368,FDL02,OUT018,1472.09212387
2369,FDB02,OUT049,2996.83278423
2370,FDA43,OUT046,3219.14876193
2371,FDG52,OUT045,749.68860794
2372,DRC12,OUT013,3139.52056837
2373,FDY37,OUT018,1963.00784007
2374,NCU18,OUT045,2166.71831908
2375,FDU09,OUT035,904.71817932
2376,DRJ25,OUT027,1482.52644575
2377,DRE12,OUT018,1606.53301872
2378,DRL47,OUT017,2183.76042222
2379,DRK01,OUT046,1551.76555487
2380,FDC22,OUT019,486.082236414
2381,FDG44,OUT013,790.865808713
2382,FDW04,OUT035,2074.74328959
2383,FDK09,OUT049,3720.04712506
2384,NCN43,OUT035,2052.17575081
2385,FDG04,OUT049,3227.01535528
2386,FDH32,OUT010,219.413054136
2387,DRI47,OUT017,2480.78297
2388,DRE15,OUT013,1191.3103286
2389,FDY11,OUT035,1079.004998
2390,FDO60,OUT049,732.115365157
2391,FDQ20,OUT018,606.602442596
2392,FDO57,OUT027,4278.98737497
2393,FDT14,OUT019,305.535976024
2394,FDA57,OUT049,667.07792182
2395,DRN35,OUT017,593.997171482
2396,FDJ03,OUT046,822.887983976
2397,FDX28,OUT017,1674.45557122
2398,DRE25,OUT045,1485.28835988
2399,FDR09,OUT046,3978.53326296
2400,FDB23,OUT035,3987.28003035
2401,FDO08,OUT045,2764.94687881
2402,FDQ23,OUT049,1651.09928545
2403,FDW04,OUT013,2113.43641238
2404,DRK13,OUT010,495.383691094
2405,NCL17,OUT027,3820.85815034
2406,FDY21,OUT035,3081.12644311
2407,FDJ38,OUT027,5145.2981599
2408,FDA37,OUT019,319.448664992
2409,FDV43,OUT013,710.943425325
2410,FDL36,OUT046,1436.71277631
2411,FDD53,OUT045,667.273744584
2412,FDZ19,OUT010,435.055846309
2413,FDV21,OUT045,2035.11129854
2414,NCL54,OUT018,2683.64847521
2415,DRI47,OUT027,3955.49600026
2416,DRG03,OUT049,2569.22401388
2417,FDG21,OUT013,2566.21252423
2418,FDW03,OUT018,1488.30928345
2419,NCI55,OUT046,2108.27399946
2420,DRC36,OUT019,433.66608724
2421,FDH22,OUT017,2108.37451894
2422,FDV20,OUT045,2096.91463384
2423,NCU41,OUT027,5106.98162402
2424,FDN46,OUT027,2797.98949709
2425,FDK50,OUT045,2775.11437818
2426,NCA05,OUT027,4058.02937481
2427,DRH01,OUT018,2586.98963852
2428,FDT08,OUT018,2184.19046305
2429,FDM08,OUT018,3287.05661695
2430,FDZ07,OUT035,964.266054334
2431,FDS22,OUT017,726.352487414
2432,FDV35,OUT027,4158.08393068
2433,FDI28,OUT010,221.357302741
2434,FDW58,OUT027,2774.64061997
2435,FDT52,OUT045,4050.04103445
2436,FDY34,OUT046,2809.3668574
2437,FDR10,OUT046,2759.47722505
2438,FDK57,OUT017,2060.27877166
2439,FDR02,OUT027,2813.01465514
2440,FDX49,OUT046,3736.79392094
2441,FDQ20,OUT046,677.659042939
2442,DRK23,OUT045,3990.47149529
2443,NCW06,OUT046,3075.65287181
2444,FDR31,OUT017,2463.85545748
2445,NCE43,OUT013,2754.11059101
2446,DRO59,OUT027,2179.36234531
2447,FDN09,OUT049,4211.8377793
2448,FDR11,OUT046,2680.38167472
2449,FDO57,OUT013,2658.31770632
2450,NCX18,OUT017,3205.53565507
2451,FDB05,OUT018,3575.02181562
2452,FDQ08,OUT018,783.957662229
2453,NCG43,OUT035,1512.56793239
2454,FDJ56,OUT013,1677.08883623
2455,FDA13,OUT010,146.131891944
2456,FDO56,OUT017,1942.52359166
2457,FDB37,OUT018,3469.39735004
2458,FDZ02,OUT018,1406.88614369
2459,FDQ24,OUT046,4054.27737162
2460,FDM16,OUT013,1167.27325977
2461,FDU35,OUT049,1637.01324023
2462,FDT35,OUT035,2849.49883997
2463,NCX30,OUT049,4232.85713761
2464,FDG04,OUT017,3130.21477969
2465,FDI12,OUT035,1394.62337748
2466,FDE35,OUT035,954.256003958
2467,NCP14,OUT027,2745.21073854
2468,NCY53,OUT045,1737.26186419
2469,FDP49,OUT017,856.660515483
2470,FDQ04,OUT017,661.396364781
2471,FDM39,OUT035,2915.01886423
2472,FDO58,OUT019,409.317824973
2473,FDC56,OUT017,2028.4955344
2474,NCQ54,OUT046,2895.75070719
2475,FDV10,OUT027,1247.9047467
2476,NCK17,OUT046,673.034556926
2477,NCF55,OUT027,1140.9626957
2478,FDV33,OUT013,4390.68582838
2479,NCH29,OUT019,237.417124235
2480,FDA37,OUT027,3272.46448654
2481,FDH46,OUT018,1488.7808346
2482,FDS25,OUT035,1755.74775824
2483,FDH04,OUT027,2449.5666114
2484,FDX52,OUT046,3171.88636687
2485,NCD42,OUT017,597.634605237
2486,FDW47,OUT017,2103.72644559
2487,FDL25,OUT027,2536.77736145
2488,NCJ06,OUT010,287.769064002
2489,FDY09,OUT013,2864.17787459
2490,FDS40,OUT046,641.234092807
2491,FDH41,OUT017,3727.18013047
2492,FDG38,OUT035,1386.82151153
2493,FDU03,OUT027,5041.79608827
2494,FDV20,OUT046,2147.77718514
2495,DRB13,OUT045,3084.32119353
2496,NCQ30,OUT013,2067.14698469
2497,NCH06,OUT013,4211.92165565
2498,FDU50,OUT018,1594.88539248
2499,NCO42,OUT019,355.488790765
2500,FDW09,OUT018,1177.45380663
2501,FDH04,OUT013,1426.32016606
2502,FDC21,OUT045,1687.58332871
2503,FDL21,OUT049,672.355062739
2504,FDM46,OUT010,232.830004704
2505,FDT22,OUT019,168.706381434
2506,FDB28,OUT035,3177.42051615
2507,FDI12,OUT018,1298.24810129
2508,FDA28,OUT045,2091.42446559
2509,FDF59,OUT013,2127.49482432
2510,FDM45,OUT027,3267.40137655
2511,FDQ56,OUT017,1380.16250419
2512,FDR46,OUT049,2435.28777594
2513,FDT01,OUT013,3448.5932843
2514,FDD16,OUT027,2112.44806633
2515,NCU30,OUT010,402.13099827
2516,FDM40,OUT010,352.154305371
2517,FDI56,OUT035,1470.32203753
2518,NCS30,OUT013,2097.90765308
2519,FDU08,OUT017,1631.39592659
2520,FDX51,OUT027,5153.29613961
2521,FDA43,OUT045,3118.23184972
2522,FDX59,OUT010,143.683396411
2523,FDC37,OUT018,1447.32046677
2524,FDP58,OUT013,3581.30990908
2525,NCY42,OUT035,2257.5113482
2526,FDF21,OUT018,2768.89490055
2527,FDU10,OUT027,1171.75849454
2528,DRL47,OUT018,1740.52431522
2529,FDA58,OUT018,3382.08094354
2530,FDJ22,OUT049,3162.6076405
2531,FDK50,OUT046,2673.56187677
2532,FDO38,OUT035,1236.0158026
2533,DRF60,OUT035,4004.97175035
2534,NCZ42,OUT019,507.867402815
2535,FDD35,OUT049,2057.0736437
2536,FDL25,OUT045,1464.43665023
2537,FDJ16,OUT013,833.752707876
2538,DRK59,OUT049,3948.86363806
2539,FDI50,OUT046,3847.34294707
2540,NCB19,OUT045,1440.02054209
2541,DRI37,OUT035,965.13889692
2542,FDA14,OUT027,4028.86037285
2543,FDC08,OUT018,3343.23706131
2544,FDS45,OUT046,1721.92933949
2545,FDI21,OUT049,890.422906314
2546,DRJ47,OUT035,2858.51135993
2547,DRE37,OUT027,5070.88466159
2548,FDT55,OUT018,2407.56705434
2549,NCG42,OUT027,3375.54120857
2550,FDA31,OUT049,2978.6108269
2551,NCW42,OUT046,3472.84632634
2552,FDF50,OUT017,3266.37688139
2553,FDK56,OUT049,3259.51169168
2554,FDX10,OUT035,643.048284256
2555,NCK07,OUT027,4407.69806287
2556,FDZ49,OUT017,3830.71647343
2557,FDR33,OUT013,1784.89438276
2558,FDO44,OUT018,1495.87902491
2559,FDA20,OUT046,3175.29007368
2560,NCL30,OUT045,2083.37396947
2561,FDI05,OUT019,249.754955589
2562,FDQ12,OUT018,3352.5949284
2563,FDH47,OUT017,1580.75391138
2564,FDH34,OUT018,2732.01967142
2565,FDF29,OUT046,2147.29513488
2566,FDG40,OUT018,576.552564466
2567,NCE18,OUT017,4040.24342066
2568,FDP21,OUT010,500.194218462
2569,FDY50,OUT013,1388.38777992
2570,FDB36,OUT049,2094.2440132
2571,NCZ29,OUT049,2114.71423647
2572,FDU20,OUT018,1682.6735248
2573,FDO56,OUT013,1969.54982706
2574,FDW31,OUT049,3240.07636089
2575,DRH59,OUT013,1209.72651698
2576,NCB30,OUT017,3214.07756071
2577,FDK43,OUT027,3350.32219211
2578,FDW43,OUT045,3814.9094434
2579,NCL19,OUT017,2300.68994675
2580,FDJ27,OUT046,1623.339957
2581,FDC45,OUT046,2835.53953145
2582,FDY40,OUT035,825.036950962
2583,NCM41,OUT035,1460.47266901
2584,NCK18,OUT019,401.755217202
2585,FDP37,OUT049,2114.65749944
2586,FDA27,OUT027,6127.78124173
2587,NCX30,OUT035,3962.82438798
2588,FDR09,OUT017,4035.38740809
2589,FDG08,OUT027,4716.03900932
2590,NCU30,OUT013,2631.42196267
2591,FDB16,OUT017,1388.27820269
2592,FDM16,OUT017,1214.52147628
2593,FDC48,OUT013,1313.27712735
2594,NCF18,OUT046,3064.31818174
2595,FDU46,OUT018,1297.13842304
2596,FDH41,OUT018,3204.9250438
2597,NCN42,OUT010,347.169689068
2598,FDU49,OUT046,1344.54888701
2599,FDB20,OUT027,2190.47491955
2600,FDG50,OUT019,242.752156277
2601,FDW20,OUT045,2099.11015722
2602,NCO55,OUT049,1714.86967025
2603,FDX48,OUT046,2493.71738136
2604,FDU48,OUT046,2152.41834326
2605,FDR48,OUT019,361.375171001
2606,FDK27,OUT013,2064.2653889
2607,FDT35,OUT013,2604.38937096
2608,FDN12,OUT049,1738.15173919
2609,NCE31,OUT019,159.843386157
2610,FDL21,OUT017,644.601398233
2611,FDV56,OUT017,1755.86639465
2612,FDR16,OUT017,3777.57766757
2613,NCP41,OUT049,1697.31262037
2614,FDJ27,OUT013,1718.56691487
2615,FDA07,OUT017,2083.32835951
2616,FDK55,OUT049,1397.54051793
2617,FDM33,OUT049,3542.86046242
2618,FDY46,OUT046,3004.32120063
2619,FDD36,OUT046,1975.58916325
2620,FDB12,OUT027,2626.68585997
2621,FDF28,OUT019,325.756879298
2622,NCE07,OUT019,341.430448135
2623,FDW50,OUT027,4518.9737105
2624,NCW18,OUT017,4005.28472221
2625,NCJ17,OUT019,229.804590571
2626,DRZ24,OUT010,288.184658167
2627,FDS07,OUT035,1932.24430799
2628,NCW05,OUT010,251.485080867
2629,FDZ22,OUT018,1246.60735006
2630,FDK02,OUT046,1994.29912522
2631,FDZ45,OUT027,5196.33078505
2632,FDL25,OUT046,1429.75823736
2633,FDS08,OUT045,2794.02347285
2634,NCZ42,OUT027,6049.56253994
2635,FDX57,OUT035,1579.44896024
2636,FDF21,OUT046,3195.68580288
2637,FDJ56,OUT018,1446.68154138
2638,FDX10,OUT013,616.23766635
2639,DRG48,OUT035,2391.57288481
2640,DRN37,OUT046,2783.31108375
2641,NCY41,OUT018,582.642087035
2642,FDN28,OUT045,1650.23312956
2643,FDE34,OUT045,3018.02053209
2644,FDR10,OUT045,2857.12778276
2645,FDC32,OUT017,1480.5284253
2646,DRG13,OUT046,2806.61836916
2647,FDP59,OUT049,1677.4909032
2648,NCT53,OUT010,408.994622193
2649,FDL57,OUT027,6027.4250566
2650,FDN32,OUT010,467.375801374
2651,FDK09,OUT018,3286.14854644
2652,FDA52,OUT010,457.247144149
2653,FDC57,OUT049,3192.20579671
2654,FDI09,OUT035,3949.96566896
2655,NCB07,OUT046,3106.81018001
2656,FDP26,OUT035,1650.92918779
2657,FDP40,OUT027,2893.53458057
2658,FDL15,OUT013,2551.15417386
2659,FDV07,OUT046,1804.62012662
2660,FDS03,OUT017,1014.7277084
2661,FDE50,OUT049,3211.7527448
2662,FDQ15,OUT017,1288.67870766
2663,FDQ33,OUT010,358.275368651
2664,FDT22,OUT013,824.047533895
2665,DRO35,OUT035,1977.3942194
2666,FDJ41,OUT049,4339.46045762
2667,FDQ27,OUT035,1681.49523917
2668,FDC26,OUT017,1816.00405693
2669,NCF43,OUT027,3859.34883652
2670,NCR50,OUT035,2576.40095585
2671,FDE39,OUT018,1693.1767786
2672,FDN49,OUT027,1236.92199873
2673,DRG11,OUT035,1691.80162484
2674,NCA18,OUT049,1986.2568258
2675,FDM36,OUT018,2550.0076089
2676,FDW32,OUT017,1350.78168779
2677,NCQ18,OUT010,238.622561524
2678,FDX14,OUT027,2156.85632833
2679,FDD46,OUT017,2475.07877225
2680,FDI34,OUT019,505.188939893
2681,NCJ17,OUT035,1411.80736152
2682,FDB52,OUT035,4174.27288473
2683,FDV55,OUT018,2012.12739028
2684,FDC57,OUT046,3106.10576698
2685,FDB29,OUT046,1925.61267439
2686,NCO43,OUT035,1633.08931498
2687,FDG44,OUT045,872.688591869
2688,FDJ34,OUT045,2042.27277506
2689,FDH40,OUT049,1331.88079925
2690,NCD07,OUT027,2894.68036501
2691,FDB41,OUT017,728.038875667
2692,FDH47,OUT018,1379.48296563
2693,DRK37,OUT035,3091.82281586
2694,FDM25,OUT019,451.321642474
2695,NCX06,OUT045,2975.98504129
2696,NCS05,OUT017,2196.73540879
2697,FDS39,OUT045,2222.82937289
2698,FDC47,OUT027,5732.98019689
2699,FDG20,OUT013,3050.87438403
2700,DRL23,OUT017,1732.68789571
2701,FDY33,OUT013,2597.51962407
2702,NCH18,OUT045,3832.59931253
2703,FDX47,OUT035,2452.76839899
2704,NCB06,OUT045,2741.18489229
2705,FDP36,OUT049,784.757130019
2706,FDW44,OUT018,2630.11570633
2707,NCU41,OUT018,2810.78259829
2708,NCS17,OUT046,1548.39378525
2709,FDD46,OUT035,2516.46968045
2710,FDE45,OUT017,2967.4100189
2711,FDI09,OUT017,3956.40762047
2712,NCJ54,OUT010,559.339626275
2713,NCA29,OUT018,2665.21910007
2714,NCN41,OUT027,3254.26484854
2715,FDY34,OUT035,2829.103598
2716,NCG55,OUT035,1950.58820991
2717,DRM49,OUT046,751.246692183
2718,NCB42,OUT049,1963.95374355
2719,FDE58,OUT045,1978.94682721
2720,DRJ25,OUT013,772.182834109
2721,FDS47,OUT010,212.911441142
2722,FDY21,OUT049,3188.43756127
2723,NCI54,OUT013,1829.70147861
2724,FDO24,OUT017,2532.58334198
2725,FDY43,OUT035,2848.50018471
2726,FDF35,OUT018,1492.80225401
2727,NCP29,OUT019,179.076250619
2728,FDN28,OUT027,2625.71898243
2729,FDJ50,OUT018,711.33880755
2730,FDQ14,OUT027,4010.09988328
2731,FDC37,OUT035,1712.30073735
2732,FDN08,OUT046,2002.30773462
2733,FDD04,OUT035,2238.76893277
2734,FDW34,OUT018,3457.98122588
2735,FDP04,OUT017,1018.80111908
2736,NCG07,OUT017,3146.29912148
2737,NCN14,OUT018,2700.47540529
2738,FDJ16,OUT045,940.711388523
2739,NCM42,OUT045,1707.93201016
2740,NCF19,OUT046,778.717231503
2741,FDY21,OUT018,2868.71513257
2742,FDY19,OUT035,1975.22747313
2743,FDV09,OUT045,2505.14339599
2744,FDA28,OUT013,2154.23121894
2745,FDC38,OUT018,1871.48998186
2746,FDL28,OUT045,3815.18610652
2747,NCH43,OUT049,3508.90083551
2748,NCN53,OUT045,628.679374988
2749,NCW05,OUT017,1727.13697328
2750,NCO30,OUT018,2739.61538923
2751,FDT04,OUT019,140.524196677
2752,FDB27,OUT018,2916.49054809
2753,NCK07,OUT013,2670.80779154
2754,NCA53,OUT013,757.54584391
2755,FDB33,OUT018,2409.57435726
2756,FDU37,OUT017,1327.50253046
2757,FDR13,OUT035,1920.56178133
2758,FDE45,OUT049,3110.37799896
2759,FDV37,OUT017,3246.44610645
2760,FDX44,OUT019,236.535137437
2761,NCL06,OUT017,3962.45172392
2762,FDJ28,OUT045,3016.32206909
2763,FDX55,OUT049,3497.8183129
2764,NCK17,OUT018,597.704746756
2765,FDH52,OUT035,978.422001817
2766,FDN13,OUT027,2615.50610654
2767,FDK44,OUT018,2506.01862612
2768,FDU16,OUT046,1303.03208224
2769,FDZ07,OUT017,935.653998875
2770,NCN06,OUT027,4391.58988458
2771,FDH02,OUT010,224.218658263
2772,NCW18,OUT045,3741.17407276
2773,FDH57,OUT013,2110.99055438
2774,FDV35,OUT045,2519.25658042
2775,NCU29,OUT013,2480.63466612
2776,NCP02,OUT046,922.917005188
2777,FDN44,OUT013,2606.39249239
2778,FDX03,OUT018,663.881677902
2779,FDR11,OUT010,404.915171914
2780,FDA36,OUT046,3131.75838035
2781,FDP58,OUT027,5311.01979067
2782,FDH31,OUT045,1575.63413025
2783,FDH34,OUT035,3059.9503134
2784,FDS13,OUT035,4129.21432268
2785,FDT01,OUT018,3228.9831086
2786,FDY09,OUT049,2980.45898205
2787,FDV33,OUT027,6029.57785636
2788,NCW29,OUT010,321.198722013
2789,NCN17,OUT045,1607.14607268
2790,FDX01,OUT046,1973.87115304
2791,FDL03,OUT049,3198.44765417
2792,DRL59,OUT049,833.383260036
2793,DRM11,OUT027,6078.42865475
2794,FDA43,OUT049,3228.11958418
2795,FDZ56,OUT010,415.473643623
2796,FDI44,OUT018,1112.99998445
2797,FDB50,OUT013,1257.46757373
2798,FDU15,OUT019,157.708633202
2799,NCJ19,OUT019,169.785490318
2800,FDD48,OUT013,1920.39224941
2801,NCW42,OUT035,3672.80132261
2802,FDL24,OUT017,2826.45794817
2803,NCB30,OUT013,3090.81409774
2804,FDK25,OUT013,2701.05040502
2805,FDW28,OUT049,3180.70743037
