Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCN26,OUT018,1631.055794
FDC11,OUT049,1396.972102
FDV24,OUT035,2393.063788
FDR40,OUT019,225.714315
NCQ17,OUT049,2666.516013
FDC46,OUT045,2923.914945
NCM18,OUT046,987.1530299
FDK16,OUT046,1547.376519
FDI28,OUT017,1274.085912
FDS11,OUT018,3297.67383
DRD13,OUT046,1013.187678
FDL36,OUT035,1387.580066
FDI27,OUT013,742.7506896
FDJ53,OUT019,290.7193848
FDS44,OUT045,4011.106409
FDE28,OUT046,3696.040408
FDQ33,OUT018,2199.486842
FDB37,OUT017,4156.369937
FDQ31,OUT045,1388.390357
NCQ05,OUT046,2467.066726
FDE10,OUT013,2119.504334
FDF38,OUT017,612.4418039
FDE50,OUT019,487.6533874
DRG37,OUT010,381.427677
NCH06,OUT049,4198.801441
FDY14,OUT045,4026.756293
FDO27,OUT017,1567.496163
FDQ19,OUT049,4216.348395
FDZ26,OUT019,508.8608408
FDN51,OUT013,4348.298493
FDK20,OUT035,2056.991953
FDD40,OUT018,2852.537701
DRI25,OUT018,771.5311501
FDH56,OUT017,1938.842099
FDI36,OUT027,5229.357344
DRH11,OUT018,769.4082882
NCV18,OUT017,1391.78193
DRI01,OUT049,3024.824413
DRE48,OUT049,3241.541058
FDS51,OUT035,962.6222498
FDM38,OUT017,789.5819471
FDB60,OUT027,5083.384766
FDY58,OUT035,3899.558026
FDY22,OUT045,2345.387273
FDF11,OUT027,6033.562798
FDZ51,OUT035,1596.661869
FDQ45,OUT017,3183.985198
FDF17,OUT035,3156.727071
NCF31,OUT027,3992.573391
FDA37,OUT013,2069.830473
FDO51,OUT046,743.6966358
FDF34,OUT013,3124.348803
FDD57,OUT018,1340.314748
FDO37,OUT046,3698.248156
FDR49,OUT049,796.4279202
FDS39,OUT049,2269.616303
FDI48,OUT027,1462.044381
DRM35,OUT049,3121.693671
FDV57,OUT035,3004.415176
FDZ55,OUT013,2598.646236
FDI28,OUT035,1237.961586
FDS21,OUT045,989.1732846
FDT34,OUT013,1749.120374
DRI25,OUT035,910.6551461
FDT47,OUT010,226.0224072
DRH39,OUT045,1206.924074
NCD54,OUT045,2407.910497
FDU16,OUT027,2375.38263
NCW29,OUT045,2083.30493
FDV25,OUT027,5723.410995
FDM56,OUT035,1731.376634
FDZ04,OUT027,1774.308878
FDG59,OUT019,143.9059284
FDI56,OUT045,1451.426564
FDS33,OUT035,1450.58446
FDC23,OUT049,2970.51152
FDT11,OUT049,3236.009913
FDG17,OUT045,4062.658257
FDZ44,OUT045,1963.6059
FDJ52,OUT013,2589.134708
DRI23,OUT046,2690.416869
DRE15,OUT010,220.2044325
NCF07,OUT013,1711.099011
NCR29,OUT049,827.4369049
FDE44,OUT019,134.9795278
FDT23,OUT035,1327.763349
NCG06,OUT017,3998.610517
NCU41,OUT010,479.8370622
FDH46,OUT017,1731.248976
FDV31,OUT013,3040.834311
NCT41,OUT027,4099.949917
FDE22,OUT027,4262.640913
FDC26,OUT045,1728.3402
DRF51,OUT017,585.6281812
NCY53,OUT019,283.9905571
FDY21,OUT017,3204.757102
FDL27,OUT013,953.8986381
FDZ34,OUT049,3249.920459
NCF43,OUT010,349.5694246
FDC21,OUT035,1711.489465
FDL26,OUT013,2475.699247
FDT25,OUT010,283.3190251
NCR30,OUT046,1201.093508
DRL23,OUT019,263.3198945
NCR05,OUT049,3232.908017
NCE19,OUT018,758.4711887
FDY07,OUT035,738.3902412
FDB10,OUT017,4094.094676
FDP57,OUT013,1737.045498
FDU48,OUT019,326.91489
FDH48,OUT035,1354.703178
FDO33,OUT035,1940.84626
NCU29,OUT045,2421.554348
FDW35,OUT046,703.5188953
FDH05,OUT010,548.044373
FDP26,OUT049,1647.927725
DRG27,OUT035,699.7287563
FDQ33,OUT046,2516.527183
FDH20,OUT010,231.5950173
FDV14,OUT046,1377.458621
DRD01,OUT046,900.9512
NCI17,OUT049,1557.993797
FDF39,OUT010,546.9201977
FDX37,OUT046,1640.465807
NCX17,OUT035,3860.775744
FDN03,OUT013,4394.698069
NCS41,OUT010,473.7099379
FDH34,OUT045,3048.945022
NCX53,OUT018,1962.690845
FDY31,OUT046,2397.912482
FDD20,OUT017,2140.048982
FDE51,OUT045,748.2933127
FDV27,OUT046,1387.913925
FDF16,OUT035,2430.532611
FDZ02,OUT049,1499.990385
NCK05,OUT045,990.8170892
FDM12,OUT027,5202.724571
NCA05,OUT018,2182.795787
FDX33,OUT045,2645.858457
FDM25,OUT049,3026.197821
FDE41,OUT018,1271.767886
FDW14,OUT045,1375.231661
NCD30,OUT046,1527.406398
FDB23,OUT010,534.714731
FDF45,OUT046,947.3555871
FDW20,OUT017,2180.957921
FDF47,OUT045,3529.590208
NCR05,OUT019,493.7094456
DRB01,OUT046,3150.835996
FDE36,OUT013,2588.909894
FDU56,OUT049,3155.9637
FDB23,OUT049,3839.059796
FDN48,OUT049,1391.173066
FDS43,OUT013,3179.764593
NCN05,OUT013,3211.342072
NCL53,OUT049,2976.640067
FDL56,OUT046,1366.436076
FDH17,OUT018,1345.98672
FDP37,OUT046,2096.216699
FDG09,OUT019,485.204882
FDA55,OUT045,3666.455611
FDX31,OUT049,4032.374926
FDJ41,OUT045,4074.777973
DRC24,OUT045,2665.822773
FDQ21,OUT035,2104.773514
NCT54,OUT045,1496.327406
FDH08,OUT049,3903.898906
FDY38,OUT018,3370.654585
DRM11,OUT010,569.0250667
FDG32,OUT049,3525.634394
NCH18,OUT046,3936.18512
FDI20,OUT035,3642.89481
FDA33,OUT018,2168.787375
FDN45,OUT013,3696.996905
FDT45,OUT010,178.8395151
FDR32,OUT035,3849.598355
FDA48,OUT017,3751.060742
FDN23,OUT017,2406.567788
NCR18,OUT035,703.4951426
FDD45,OUT046,1469.094473
FDI22,OUT018,3092.870822
FDT09,OUT013,2281.351136
DRC24,OUT027,4132.18598
FDT39,OUT046,2457.276476
FDX28,OUT045,1584.349771
FDA50,OUT018,1338.428167
FDT33,OUT027,4487.21643
FDQ60,OUT049,2045.675929
NCM19,OUT018,1547.434683
FDF40,OUT046,4084.164581
NCI30,OUT035,3984.94369
FDK34,OUT049,4113.914611
FDA38,OUT027,6108.809522
FDT02,OUT045,633.2835549
FDC11,OUT017,1436.633524
FDD08,OUT046,674.9330703
NCS29,OUT046,4047.810599
DRI03,OUT010,435.5142855
FDK48,OUT035,1209.57325
FDM52,OUT049,2492.603234
FDP49,OUT035,928.3510587
DRA24,OUT046,2797.139292
NCJ43,OUT049,3011.604307
FDE11,OUT045,2922.076663
FDP01,OUT049,2502.299312
FDQ59,OUT018,1268.049634
FDA43,OUT019,490.4037264
FDL14,OUT017,2425.460928
FDV50,OUT010,299.3209106
FDT01,OUT027,5319.37101
NCC42,OUT035,2199.244835
FDO28,OUT046,1992.768238
FDD32,OUT019,226.0225284
FDV45,OUT035,2979.133195
NCW17,OUT019,324.6099518
NCJ17,OUT027,2401.715219
NCF18,OUT049,3185.10886
FDP01,OUT045,2512.439857
FDH24,OUT045,2628.539617
FDI38,OUT027,5359.436979
FDX03,OUT035,735.2209976
FDY28,OUT046,3504.033044
FDN34,OUT018,2671.687228
FDJ02,OUT045,2496.263973
FDW40,OUT019,339.3673561
FDX03,OUT017,687.2852883
FDE17,OUT027,4046.317404
FDT58,OUT046,2787.407892
FDI38,OUT013,3409.305862
FDW22,OUT035,3896.866094
FDS15,OUT027,2829.300022
NCX06,OUT013,3197.379454
DRK47,OUT035,3855.576181
FDC23,OUT027,4827.843396
FDM56,OUT010,249.4552352
FDP21,OUT046,3191.925069
FDP58,OUT046,3459.584128
FDA27,OUT019,520.6315884
FDK41,OUT019,228.9801257
NCH42,OUT046,3691.231659
FDG29,OUT045,685.0849429
FDW15,OUT018,2201.976829
FDD28,OUT018,782.4829901
FDQ37,OUT049,3127.542612
FDC23,OUT035,2980.065906
FDV13,OUT035,1386.832685
FDK33,OUT046,3517.479769
FDO33,OUT013,1900.706674
FDN21,OUT017,2686.071458
NCW06,OUT027,5083.565274
FDI38,OUT035,3562.471736
FDC21,OUT027,2791.165452
NCS05,OUT046,2148.358548
NCN53,OUT049,665.6216311
FDV40,OUT010,222.2074011
FDG60,OUT017,3951.872244
NCY30,OUT027,5058.850989
FDM40,OUT045,2174.564098
NCO30,OUT046,2979.135472
FDK10,OUT046,3035.372288
FDM36,OUT045,2880.247983
FDN10,OUT013,1992.577576
FDM46,OUT018,1367.009041
FDX50,OUT049,1777.232638
FDP33,OUT045,3908.02772
FDO12,OUT045,3024.750187
FDC28,OUT013,1787.595218
FDO31,OUT045,1351.111777
FDX45,OUT035,2622.33098
FDV21,OUT049,2098.991864
FDH04,OUT049,1391.198979
NCG54,OUT013,2773.617131
FDO13,OUT046,2743.773313
FDA09,OUT027,4869.161564
FDC38,OUT017,2229.051765
NCO42,OUT046,2329.428883
FDL45,OUT049,2127.253942
NCK31,OUT013,772.9752714
FDM39,OUT017,2990.714235
FDC22,OUT010,494.7580341
FDF46,OUT046,1925.400902
FDQ37,OUT045,3038.988583
FDH41,OUT010,539.5243987
FDQ04,OUT046,675.7489285
NCQ02,OUT027,5060.757795
FDJ57,OUT027,4995.737174
NCE07,OUT049,2247.736819
FDE56,OUT013,854.107802
FDI20,OUT049,3417.506456
FDK36,OUT018,694.4501444
FDP08,OUT027,5108.273001
FDF44,OUT017,2127.100165
NCU53,OUT017,2657.053798
FDF47,OUT035,3829.939691
FDS55,OUT010,361.1571623
FDZ52,OUT010,253.3188708
FDL04,OUT018,1470.82079
NCM26,OUT035,2590.938616
FDX43,OUT049,2960.512075
FDP52,OUT049,3870.198766
DRK49,OUT045,687.6587464
FDE38,OUT013,2609.469277
DRF13,OUT035,2413.692725
FDK41,OUT010,208.7993573
FDJ04,OUT027,3174.640354
FDZ44,OUT018,1696.86666
FDS11,OUT013,3924.905336
FDA55,OUT049,3782.30348
NCW53,OUT046,3111.956271
FDB49,OUT027,2586.323064
FDD23,OUT017,3220.578048
NCV42,OUT045,1728.399937
NCZ29,OUT018,1801.338566
FDQ26,OUT013,825.3650575
FDV08,OUT017,620.7616311
FDC53,OUT049,1616.41897
FDV58,OUT010,488.8477135
NCP02,OUT019,171.389465
DRI37,OUT045,938.9604909
FDQ12,OUT049,3868.119577
FDE33,OUT046,1233.655538
FDX27,OUT045,1515.087963
FDM22,OUT017,793.5762485
NCH30,OUT019,287.1601924
FDC04,OUT017,4123.627112
FDO38,OUT046,1270.097484
FDV52,OUT027,3140.07354
FDB32,OUT013,1494.221474
FDV43,OUT018,675.4922911
FDI24,OUT018,2662.913703
FDR40,OUT017,1358.860015
FDW02,OUT049,2090.946241
FDE44,OUT049,770.6478459
FDL38,OUT046,1385.145335
NCT54,OUT010,230.4330884
DRJ39,OUT010,538.6211197
FDW55,OUT049,4225.967592
DRF13,OUT019,348.1403955
NCW17,OUT049,2150.954468
FDP13,OUT035,671.296492
FDS08,OUT018,2594.297467
NCP17,OUT035,987.932423
NCO53,OUT035,2970.647121
FDH19,OUT045,2851.422886
FDJ04,OUT017,2062.972053
FDG10,OUT049,834.0375945
FDA40,OUT010,220.3474224
FDI53,OUT045,2710.734208
FDU09,OUT010,175.4155917
FDK60,OUT045,1574.450105
FDR43,OUT017,574.2952388
FDW22,OUT017,3901.581692
DRP47,OUT010,547.4916111
DRG48,OUT010,352.7335736
FDA14,OUT035,2442.843597
FDU49,OUT013,1337.687815
FDK28,OUT045,4062.204492
FDT19,OUT046,2797.879159
NCQ42,OUT045,2095.769117
FDD03,OUT045,3749.689864
NCM53,OUT013,1743.821623
NCX53,OUT045,2211.307533
FDV14,OUT027,2371.150291
NCZ54,OUT017,2693.37265
FDB39,OUT013,795.707489
DRC24,OUT046,2544.488183
FDY36,OUT013,1169.080414
FDN01,OUT035,2935.474796
DRH25,OUT046,859.1798828
FDV08,OUT046,744.685456
NCP53,OUT049,4171.248708
FDU52,OUT010,387.0051602
NCI42,OUT045,3364.311964
FDZ14,OUT035,2024.805615
FDF11,OUT046,3912.858452
FDQ13,OUT018,1260.08334
FDO32,OUT010,146.3219081
DRJ37,OUT018,2237.964202
FDY43,OUT046,2822.462531
NCT41,OUT017,2523.406952
NCV17,OUT045,2126.541707
FDM04,OUT027,1590.754628
DRB48,OUT018,589.417144
FDM24,OUT013,2415.335561
FDT37,OUT049,4292.721545
NCO05,OUT010,222.1433382
FDL13,OUT046,3851.764749
FDL15,OUT017,2549.974616
FDB11,OUT018,3207.652687
FDL14,OUT019,383.6835638
FDY10,OUT019,287.7348488
FDJ40,OUT049,1739.368533
NCW18,OUT046,3777.396218
NCY06,OUT013,2199.086821
DRE13,OUT018,1289.219883
FDA26,OUT045,3499.078727
NCE19,OUT010,173.3755186
FDE33,OUT035,1295.319625
DRL59,OUT027,1593.10691
FDY07,OUT046,748.1027955
FDF57,OUT018,2537.121221
FDM58,OUT035,1729.77765
FDP26,OUT027,2718.941097
FDY32,OUT046,2757.255068
FDD51,OUT010,145.7383662
FDU22,OUT018,1706.221456
FDZ49,OUT018,3223.256532
NCI42,OUT017,3648.805863
FDT04,OUT027,1170.696591
NCU41,OUT045,2985.233721
FDS56,OUT045,4034.989986
NCN42,OUT017,2533.047407
FDK34,OUT046,3868.407126
FDB03,OUT017,3965.299678
DRJ25,OUT035,784.6657333
FDT25,OUT027,3243.880469
FDN20,OUT013,2696.102638
FDP09,OUT013,3501.976759
FDM20,OUT019,503.503345
NCG55,OUT046,1913.502312
NCP14,OUT045,1660.166336
NCH06,OUT046,3909.794724
FDV52,OUT013,2021.202173
NCL07,OUT035,668.0368213
DRJ11,OUT027,5136.933301
DRO59,OUT013,1203.487115
FDW15,OUT010,358.228393
NCQ30,OUT035,2046.920815
NCN54,OUT019,233.4746061
FDY01,OUT027,3143.515033
FDX39,OUT035,3730.827693
FDH53,OUT027,2334.432858
FDA57,OUT035,691.115913
NCC07,OUT010,261.5688444
FDU28,OUT013,3149.839364
FDK36,OUT010,151.722729
FDR36,OUT018,659.9309941
NCQ17,OUT035,2471.674774
FDS28,OUT019,178.8372799
FDE08,OUT045,2525.834566
FDU22,OUT046,2031.837924
FDG41,OUT045,1710.300661
FDO31,OUT010,228.6314232
FDM21,OUT019,515.4576894
FDU40,OUT017,3121.161726
FDV36,OUT018,1734.168941
FDT10,OUT027,1685.93639
FDX38,OUT045,772.8163554
NCU30,OUT027,4438.52519
NCV06,OUT049,3243.704354
FDT16,OUT035,4165.092657
NCP41,OUT027,2765.292266
FDZ56,OUT017,2783.505953
FDC22,OUT035,3118.700865
FDU10,OUT035,653.8117726
FDS46,OUT045,1981.256828
FDO08,OUT049,2909.405402
NCV42,OUT018,1535.54671
FDP33,OUT035,4058.732678
FDJ12,OUT046,3452.727585
FDH04,OUT045,1407.641487
NCU54,OUT013,3396.101424
FDO36,OUT010,453.8897617
FDT37,OUT027,6078.175503
FDD14,OUT010,474.1522818
FDA16,OUT013,3629.571227
NCS42,OUT019,236.1921961
FDP10,OUT019,261.9940147
FDQ28,OUT049,2501.802997
FDK57,OUT010,285.8232869
FDK02,OUT013,2015.24294
FDW47,OUT018,1704.908954
NCC42,OUT018,1939.452969
FDQ37,OUT018,2893.24718
FDL40,OUT046,1497.26217
DRE13,OUT010,224.7794434
FDQ34,OUT027,2772.085267
NCB54,OUT046,2091.530354
FDS48,OUT049,2476.243358
FDO15,OUT045,1162.228781
NCT30,OUT013,745.0048069
FDU49,OUT027,2361.800403
FDE21,OUT046,1946.453448
FDS49,OUT019,235.8553787
FDT38,OUT027,2358.474896
FDZ01,OUT045,1645.215206
FDC41,OUT035,1220.573354
DRG13,OUT010,399.991329
NCZ42,OUT018,3360.796428
NCM07,OUT045,1406.812011
NCV17,OUT018,1824.923874
DRK39,OUT035,1366.660632
FDS37,OUT018,1596.331781
FDV12,OUT019,257.917419
NCG19,OUT018,3351.918329
FDS51,OUT013,886.2818651
NCO14,OUT046,719.1388129
FDC38,OUT046,2157.188683
FDN15,OUT046,2194.843307
NCH42,OUT013,4053.869904
FDQ22,OUT046,637.6301298
FDC05,OUT013,3113.231908
FDZ31,OUT013,3081.168587
DRJ23,OUT049,3205.638567
FDC52,OUT035,2476.468901
DRD12,OUT010,225.1230267
FDV55,OUT017,2486.258275
FDD32,OUT046,1304.997972
FDR01,OUT049,3361.128549
FDY08,OUT019,343.6831511
FDQ45,OUT045,3094.057687
DRN11,OUT027,4005.013127
NCS05,OUT018,1855.703013
FDY32,OUT035,2710.734208
NCD31,OUT045,2861.475617
NCE06,OUT049,2846.852149
NCP14,OUT046,1687.757279
NCF18,OUT019,471.6587719
FDF14,OUT018,2195.963449
FDB22,OUT017,2481.295287
NCH54,OUT049,2798.909966
FDU27,OUT035,777.6451658
FDS58,OUT027,4330.680058
NCU29,OUT035,2367.458271
FDJ57,OUT013,3190.422313
FDL56,OUT049,1343.504315
FDH60,OUT035,3136.985868
FDN24,OUT018,761.0269095
FDD02,OUT017,2094.263932
FDP15,OUT017,3947.844265
FDB28,OUT027,5249.878893
DRC49,OUT045,2366.65534
NCG30,OUT018,1738.029871
FDJ14,OUT049,1261.90988
FDL52,OUT045,643.0745215
NCG19,OUT027,6005.727587
NCN41,OUT035,2078.445569
FDW22,OUT013,3834.210621
FDI02,OUT013,1825.338924
FDV51,OUT045,2834.926362
FDV48,OUT046,1309.913514
NCL17,OUT019,343.3477181
FDP46,OUT045,1459.269826
FDU10,OUT045,630.2581573
FDT37,OUT010,559.7448976
FDI27,OUT035,765.3823489
FDN51,OUT046,3917.626213
FDW07,OUT035,1381.778659
FDN45,OUT049,3607.214794
DRN37,OUT027,4444.333248
DRF48,OUT049,3239.38249
FDP38,OUT019,149.4063708
NCX18,OUT027,5233.584977
FDK45,OUT018,1605.532174
FDZ37,OUT049,1348.726191
FDS50,OUT018,3255.427531
NCR54,OUT018,2889.242115
NCS17,OUT035,1534.762577
FDV31,OUT046,2906.916736
DRE27,OUT017,1570.487852
FDN60,OUT013,2533.607603
FDK26,OUT013,3178.668729
FDX37,OUT018,1422.76688
FDW31,OUT046,3194.162254
FDX26,OUT018,2716.700995
DRL49,OUT019,340.4307054
FDU49,OUT017,1352.234904
FDY58,OUT046,3690.183045
FDN03,OUT045,3854.235011
NCV06,OUT010,498.1290237
FDH53,OUT045,1316.907734
FDG31,OUT018,885.2845886
NCC06,OUT045,2105.833615
FDS13,OUT049,4241.28117
FDP16,OUT035,4174.579572
FDA35,OUT013,2085.255664
DRP47,OUT018,3545.942092
FDY28,OUT010,550.2891616
FDY20,OUT035,1449.790536
NCH30,OUT017,1770.736054
NCR29,OUT019,169.0479126
NCP05,OUT013,2539.950521
NCF30,OUT019,309.338759
FDA08,OUT035,2857.594387
FDN51,OUT027,6023.257547
FDH12,OUT046,1725.479512
FDY39,OUT017,3138.0969
NCO53,OUT045,2899.249459
FDB40,OUT046,2428.617951
FDH02,OUT049,1358.961441
FDY11,OUT027,1747.256798
FDQ09,OUT019,288.700583
FDP16,OUT013,4410.814033
NCF55,OUT018,581.6297019
FDY09,OUT027,4780.827982
FDY39,OUT045,3045.90078
NCU53,OUT049,2898.347857
NCT41,OUT049,2523.828485
FDJ45,OUT046,623.1987626
FDR28,OUT013,2620.586003
FDN08,OUT013,2021.423525
FDJ07,OUT049,1900.165425
FDZ09,OUT027,4445.094682
FDQ14,OUT017,2435.677023
FDY12,OUT027,1472.063001
FDK57,OUT046,2033.126301
FDD20,OUT049,2107.746542
FDS36,OUT018,1548.419548
FDI40,OUT049,1648.473787
FDJ40,OUT045,1730.819771
FDE08,OUT013,2511.812742
DRK01,OUT013,1561.470683
FDC58,OUT049,728.465663
FDE50,OUT046,3076.214314
FDX48,OUT035,2511.860339
DRM35,OUT018,2682.235645
FDG41,OUT013,1754.211932
FDB52,OUT046,4125.837059
FDV19,OUT045,2721.985958
DRG48,OUT017,2420.625125
FDI26,OUT013,3112.887696
FDU11,OUT019,305.5735002
FDF59,OUT019,317.5670496
FDR07,OUT049,1552.395288
NCE06,OUT017,2615.283726
FDE10,OUT046,2110.982792
NCO55,OUT046,1734.031917
FDZ13,OUT013,768.272915
FDT50,OUT017,1592.471724
FDH12,OUT010,248.2254042
FDD21,OUT045,1942.898872
NCM05,OUT013,4351.681284
FDK04,OUT013,838.0164983
FDN33,OUT017,1602.551871
NCM18,OUT010,186.0516156
DRC25,OUT049,1387.500644
FDT47,OUT017,1597.758074
FDD45,OUT027,2592.262375
NCD07,OUT018,1611.848227
NCY54,OUT010,423.0948293
FDL12,OUT049,861.1834207
FDL02,OUT017,1745.522204
FDC60,OUT035,1444.325207
FDR37,OUT017,3033.611364
FDY16,OUT017,3116.054359
FDU26,OUT045,2048.333096
FDN24,OUT013,794.0555205
FDH44,OUT013,2528.354944
FDE23,OUT010,155.4664466
FDW60,OUT017,2872.366044
FDQ55,OUT049,1968.049776
FDV32,OUT027,1691.670534
FDV03,OUT010,382.6213627
FDY14,OUT010,570.2671793
NCL55,OUT027,6074.439181
DRF25,OUT017,617.3474449
FDX03,OUT046,728.6936709
FDF40,OUT045,4032.439881
FDX24,OUT010,224.2186583
FDA25,OUT049,1675.860905
FDH21,OUT018,2420.48723
FDB47,OUT010,519.093505
FDT34,OUT019,262.7339869
FDS39,OUT010,336.2079473
NCU05,OUT046,1294.47653
FDE02,OUT049,1395.991079
FDL25,OUT035,1453.136823
FDC50,OUT049,1421.654549
FDZ32,OUT049,1669.597398
FDV14,OUT045,1353.244498
FDR07,OUT045,1569.366024
FDB26,OUT049,812.6601643
NCR50,OUT045,2550.174421
FDP01,OUT018,2256.470004
FDH57,OUT045,2056.442072
FDM60,OUT027,1170.354314
FDA45,OUT017,2862.126303
FDU55,OUT017,4116.124334
FDH40,OUT035,1358.372772
FDG40,OUT019,136.844829
FDT12,OUT049,3774.500106
DRL59,OUT045,882.4895006
FDT47,OUT018,1431.527829
FDI60,OUT017,1016.305495
DRF51,OUT027,1229.897393
NCK31,OUT049,803.684063
FDB08,OUT045,2663.053853
FDM44,OUT035,1635.936493
FDD46,OUT018,2230.511765
FDR27,OUT019,327.083612
FDV56,OUT010,256.8969016
FDM02,OUT049,1346.974946
FDU45,OUT018,1581.917982
FDZ10,OUT017,2179.853736
NCK31,OUT010,167.8819476
FDR27,OUT035,2163.427087
FDF33,OUT013,1776.115277
FDJ36,OUT046,1704.363049
FDP33,OUT049,4171.475139
FDG17,OUT046,4118.013896
FDG47,OUT027,6049.782557
NCW29,OUT046,2122.583216
DRH59,OUT017,1205.116422
FDR32,OUT017,3894.923197
FDP48,OUT035,3084.534383
FDG17,OUT035,4179.063704
DRJ59,OUT017,616.9118228
FDY48,OUT027,2726.330866
FDB02,OUT046,2851.387764
FDN10,OUT019,292.3930541
NCD55,OUT035,694.1110699
FDX34,OUT013,2060.768185
FDZ38,OUT045,2945.709346
DRF37,OUT049,4158.093708
DRL47,OUT019,323.9613064
FDL27,OUT035,1003.469251
NCP53,OUT035,3996.53141
FDT03,OUT019,465.6047456
FDJ28,OUT035,3084.409303
FDF40,OUT018,3577.38271
FDA32,OUT035,3591.353984
NCP02,OUT017,906.9014946
FDZ31,OUT045,3032.241582
NCQ29,OUT013,4298.990034
FDP57,OUT010,251.5693721
FDL32,OUT027,3077.48365
DRB01,OUT035,3093.231942
FDJ40,OUT046,1755.196305
FDO24,OUT018,2321.650656
FDO11,OUT018,3577.38271
FDA56,OUT035,2041.89764
FDF02,OUT045,1653.753867
FDA10,OUT013,2114.563184
NCI55,OUT017,2164.817146
FDZ40,OUT010,161.1583337
FDV08,OUT049,719.5810331
FDN48,OUT013,1392.109524
FDU57,OUT017,2499.159522
DRF49,OUT013,1927.82944
FDS02,OUT035,3135.999456
FDS43,OUT046,3119.242697
FDT16,OUT013,4377.391448
FDX19,OUT027,6056.181319
FDK15,OUT046,1604.526992
DRA12,OUT049,2247.875654
FDY35,OUT017,719.1027611
NCU42,OUT013,2771.292874
FDD26,OUT013,3202.433343
FDR11,OUT018,2333.664079
NCP53,OUT045,3948.948285
FDP34,OUT045,2634.504911
NCV41,OUT019,278.6959956
FDN20,OUT018,2462.054427
FDZ16,OUT018,2866.836394
FDZ28,OUT049,2144.374055
NCL55,OUT013,4341.12211
NCJ17,OUT046,1381.517589
FDT37,OUT046,4101.438648
FDV51,OUT049,2919.152612
FDZ28,OUT035,2115.733261
FDN27,OUT013,2030.066408
FDS14,OUT019,383.347156
FDZ58,OUT045,2064.738315
FDD46,OUT046,2469.295183
FDJ03,OUT035,778.3466338
FDU03,OUT010,452.9587936
FDA33,OUT027,4031.809504
NCW53,OUT035,3029.228166
NCC55,OUT017,595.9702039
FDP52,OUT019,513.3805293
FDE39,OUT049,2059.412185
FDB44,OUT035,3609.245885
FDG59,OUT013,617.4961635
FDI05,OUT013,1185.550411
FDF59,OUT045,2049.532119
FDM39,OUT019,445.0283211
FDB14,OUT013,1408.044732
NCS05,OUT019,335.2019206
DRJ35,OUT045,963.8236969
FDO31,OUT019,250.6049165
FDA31,OUT046,2796.295639
FDX40,OUT049,656.0642984
FDW56,OUT045,3107.810659
FDH09,OUT018,708.7830868
FDA52,OUT019,447.9777343
FDF20,OUT019,483.4083409
FDE40,OUT046,955.0375879
NCU17,OUT046,1647.681343
NCP14,OUT035,1682.425429
FDN25,OUT027,1663.807553
FDU39,OUT049,850.0301887
NCM05,OUT017,4053.298767
FDU07,OUT017,2468.449417
FDF28,OUT049,2126.139824
FDR57,OUT049,2728.574327
FDJ33,OUT013,2056.993879
DRH23,OUT035,922.9602721
FDQ52,OUT046,4032.740424
DRK13,OUT035,3095.413255
FDP09,OUT046,3517.479769
FDR08,OUT027,2795.559983
FDV50,OUT045,2021.648919
FDT13,OUT049,3252.108978
FDJ27,OUT027,2605.066336
FDH21,OUT046,2528.988175
FDW14,OUT027,2397.127939
FDL52,OUT049,680.7081139
FDW28,OUT017,3216.638409
FDL40,OUT049,1533.498392
FDE24,OUT046,2213.300452
FDX35,OUT049,3846.787138
FDP46,OUT017,1442.26584
FDX56,OUT045,3361.889326
FDQ45,OUT049,3266.818928
FDK50,OUT027,4363.781019
FDY26,OUT045,3558.447405
FDQ09,OUT017,1873.681314
FDN39,OUT049,2998.81235
FDP13,OUT017,631.7469928
FDR51,OUT013,2539.034261
FDZ49,OUT010,545.8030983
FDL28,OUT018,3378.748858
FDZ10,OUT035,2100.375253
FDK38,OUT013,2455.442655
DRL49,OUT027,3881.124399
FDR15,OUT013,2510.418294
FDQ24,OUT035,4145.807933
FDD56,OUT013,2925.871435
NCR42,OUT046,636.6523149
FDH52,OUT045,998.0969691
FDH57,OUT019,335.0767044
FDR15,OUT010,388.0547796
FDJ34,OUT035,2052.020839
FDW37,OUT035,1447.076305
FDQ23,OUT018,1468.727949
FDP34,OUT013,2590.058633
FDE04,OUT027,5072.251859
FDC48,OUT045,1352.547893
FDA47,OUT019,412.0559686
FDI35,OUT018,2713.482956
NCV05,OUT013,2522.765764
FDR28,OUT045,2819.36614
FDH31,OUT017,1632.905906
FDP59,OUT019,269.2925537
FDS19,OUT018,1133.825791
FDM60,OUT045,671.7906318
FDJ44,OUT018,2539.075658
DRH51,OUT017,1373.170062
DRC25,OUT017,1414.416857
DRE25,OUT013,1517.252792
NCX05,OUT049,1973.061941
FDR11,OUT017,2530.958365
DRP47,OUT045,3983.47623
DRC49,OUT019,340.4307054
FDQ47,OUT027,1241.801337
FDL20,OUT013,1800.372034
FDM34,OUT035,2123.07363
NCN55,OUT013,4209.634929
FDD41,OUT035,1671.023318
FDE52,OUT049,1374.755741
NCT18,OUT019,444.9966838
FDJ32,OUT018,788.5134593
FDE16,OUT046,3485.821855
FDZ09,OUT045,2777.071204
DRZ11,OUT046,2053.486861
FDK41,OUT049,1331.560748
FDE56,OUT049,863.4597832
FDH34,OUT013,3211.721932
